,du_normal,u_normal,dv_normal,f_star_normal,x,t,du_physics,u_physics,dv_physics,f_star_physics,u_actual,actual_normal_noise,actual_physics_noise,du_dv_normal_noise,du_dv_physics_noise
4242,-1.0580152,-0.6215182,-1.674756,0.6167408,0.14509805,0.16,-0.00452321,-0.5054538,-0.49537843,0.49085522,-0.73,0.1084818,0.2245462,0.6167408,0.49085522
4243,-1.0380723,-0.64273435,-1.685511,0.64743865,0.15294118,0.16,-0.011486688,-0.51315594,-0.4970653,0.48557863,-0.75,0.10726565,0.23684406,0.6474387,0.485578612
4244,-1.0164187,-0.66337544,-1.6902732,0.6738545,0.16078432,0.16,-0.017409371,-0.5207739,-0.4973626,0.47995323,-0.77,0.10662456,0.2492261,0.6738545,0.479953229
4245,-0.9931164,-0.68342334,-1.6891133,0.69599694,0.16862746,0.16,-0.022263328,-0.5282905,-0.49635962,0.4740963,-0.8,0.11657666,0.2717095,0.6959969,0.474096292
4246,-0.9682319,-0.7028633,-1.682136,0.7139041,0.1764706,0.16,-0.02604172,-0.535689,-0.49412718,0.46808547,-0.82,0.1171367,0.284311,0.7139041,0.46808546
4247,-0.94183534,-0.72167903,-1.6694722,0.7276369,0.18431373,0.16,-0.028750796,-0.5429557,-0.49070117,0.46195036,-0.84,0.11832097,0.2970443,0.72763686,0.461950374
4248,-0.9139948,-0.7398607,-1.6512792,0.7372845,0.19215687,0.16,-0.030413825,-0.5500775,-0.48609632,0.4556825,-0.85,0.1101393,0.2999225,0.7372844,0.455682495
4249,-0.88478816,-0.75739485,-1.6277446,0.7429564,0.2,0.16,-0.031062704,-0.5570431,-0.48030284,0.44924015,-0.87,0.11260515,0.3129569,0.74295644,0.449240136
4250,-0.8542849,-0.7742737,-1.5990658,0.7447809,0.20784314,0.16,-0.03073867,-0.5638422,-0.4732948,0.4425561,-0.88,0.1057263,0.3161578,0.7447809,0.44255613
4251,-0.82256657,-0.7904863,-1.5654727,0.7429061,0.21568628,0.16,-0.029487079,-0.5704634,-0.46502876,0.4355417,-0.9,0.1095137,0.3295366,0.74290613,0.435541681
4252,-0.7897007,-0.806027,-1.5271934,0.7374928,0.22352941,0.16,-0.027356198,-0.5768948,-0.45546094,0.42810473,-0.91,0.103973,0.3331052,0.7374927,0.428104742
4253,-0.7557655,-0.82088906,-1.4844844,0.728719,0.23137255,0.16,-0.02439484,-0.5831263,-0.44454744,0.4201526,-0.92,0.09911094,0.3368737,0.7287189,0.4201526
4254,-0.72082853,-0.83506745,-1.4375954,0.7167668,0.23921569,0.16,-0.02065179,-0.5891444,-0.43225127,0.4115995,-0.93,0.09493255,0.3408556,0.71676687,0.41159948
4255,-0.6849575,-0.8485599,-1.3867903,0.7018328,0.24705882,0.16,-0.01617402,-0.59493977,-0.4185463,0.40237227,-0.94,0.0914401,0.34506023,0.7018328,0.40237228
4256,-0.6482205,-0.8613619,-1.3323385,0.684118,0.25490198,0.16,-0.011005651,-0.6004986,-0.40342987,0.39242423,-0.95,0.0886381,0.3495014,0.684118,0.392424219
4257,-0.61067295,-0.87347406,-1.2744961,0.66382307,0.2627451,0.16,-0.005188629,-0.60580957,-0.38691166,0.38172305,-0.96,0.08652594,0.35419043,0.66382315,0.381723031
4258,-0.5723754,-0.8848936,-1.2135297,0.6411543,0.27058825,0.16,0.00123633,-0.61086065,-0.36903283,0.37026915,-0.97,0.0851064,0.35913935,0.6411543,0.37026916
4259,-0.53337747,-0.8956209,-1.1496942,0.61631674,0.2784314,0.16,0.008232093,-0.6156417,-0.34984747,0.35807955,-0.97,0.0743791,0.3543583,0.61631673,0.358079563
4260,-0.493724,-0.90565664,-1.0832365,0.5895124,0.28627452,0.16,0.015763216,-0.620142,-0.32943505,0.34519827,-0.98,0.07434336,0.359858,0.5895125,0.345198266
4261,-0.4534573,-0.91500217,-1.0143993,0.56094193,0.29411766,0.16,0.023793887,-0.6243515,-0.30789667,0.33169055,-0.98,0.06499783,0.3556485,0.560942,0.331690557
4262,-0.41261128,-0.92365843,-0.94341266,0.5308014,0.3019608,0.16,0.032291643,-0.62826306,-0.28534433,0.31763598,-0.99,0.06634157,0.36173694,0.53080138,0.317635973
4263,-0.37121436,-0.9316279,-0.8704936,0.49927923,0.30980393,0.16,0.041221816,-0.6318687,-0.26191133,0.30313316,-0.99,0.0583721,0.3581313,0.49927924,0.303133146
4264,-0.32928663,-0.93891317,-0.79584455,0.46655792,0.31764707,0.16,0.050552256,-0.6351633,-0.23773211,0.28828436,-0.99,0.05108683,0.3548367,0.46655792,0.288284366
4265,-0.28684962,-0.94551474,-0.7196673,0.43281773,0.3254902,0.16,0.060249183,-0.63814247,-0.21295631,0.2732055,-0.99,0.04448526,0.35185753,0.43281768,0.273205493
4266,-0.2439092,-0.95143706,-0.64213425,0.39822507,0.33333334,0.16,0.07027952,-0.6408025,-0.18773222,0.25801173,-0.99,0.03856294,0.3491975,0.39822505,0.25801174
4267,-0.2004723,-0.9566812,-0.5634175,0.3629452,0.34117648,0.16,0.08060961,-0.6431427,-0.16220745,0.24281706,-0.99,0.0333188,0.3468573,0.3629452,0.24281706
4268,-0.15654042,-0.9612494,-0.48367712,0.3271367,0.34901962,0.16,0.091205284,-0.6451629,-0.13652854,0.22773382,-0.99,0.0287506,0.3448371,0.3271367,0.227733824
4269,-0.11210783,-0.9651435,-0.4030565,0.2909487,0.35686275,0.16,0.102033265,-0.6468645,-0.11083248,0.21286574,-0.99,0.0248565,0.3431355,0.29094867,0.212865745
4270,-0.067164935,-0.9683662,-0.32169276,0.25452784,0.3647059,0.16,0.113059066,-0.6482489,-0.08525278,0.19831184,-0.99,0.0216338,0.3417511,0.254527825,0.198311846
4271,-0.021701619,-0.97091705,-0.23971893,0.21801732,0.37254903,0.16,0.124249354,-0.64932054,-0.059908047,0.1841574,-0.99,0.01908295,0.34067946,0.218017311,0.184157401
4272,0.024297854,-0.9727989,-0.15725723,0.18155506,0.38039216,0.16,0.13557117,-0.65008426,-0.034910105,0.17048126,-0.99,0.0172011,0.33991574,0.181555084,0.170481275
4273,0.07084655,-0.97401196,-0.074435055,0.1452816,0.3882353,0.16,0.14699215,-0.65054405,-0.010353719,0.15734586,-0.99,0.01598804,0.33945595,0.145281605,0.157345869
4274,0.11795703,-0.9745552,0.008619759,0.10933727,0.39607844,0.16,0.15848073,-0.6507062,0.013675666,0.14480507,-0.98,0.0054448,0.3292938,0.109337271,0.144805065
4275,0.1656428,-0.9744298,0.091781266,0.07386154,0.40392157,0.16,0.1700066,-0.6505787,0.037108034,0.13289857,-0.98,0.0055702,0.3294213,0.073861534,0.132898566
4276,0.2139101,-0.973635,0.17490807,0.03900204,0.4117647,0.16,0.18154031,-0.6501676,0.05988414,0.12165618,-0.97,0.003635,0.3198324,0.03900203,0.12165617
4277,0.26275885,-0.97217065,0.25784868,0.004910167,0.41960785,0.16,0.1930546,-0.64948094,0.08195919,0.11109541,-0.97,0.00217065,0.32051906,0.00491017,0.11109541
4278,0.31218076,-0.9700348,0.3404343,-0.02825357,0.42745098,0.16,0.20452334,-0.6485262,0.10329838,0.10122496,-0.96,0.0100348,0.3114738,0.02825354,0.10122496
4279,0.36215657,-0.96722656,0.42247632,-0.060319744,0.43529412,0.16,0.2159227,-0.64731085,0.12387936,0.09204334,-0.96,0.00722656,0.31268915,0.06031975,0.09204334
4280,0.4126529,-0.9637467,0.50376207,-0.09110917,0.44313726,0.16,0.22722903,-0.6458429,0.14368747,0.08354156,-0.95,0.0137467,0.3041571,0.09110917,0.08354156
4281,0.46361646,-0.9595943,0.58404446,-0.12042799,0.4509804,0.16,0.2384229,-0.6441304,0.16272037,0.07570253,-0.94,0.0195943,0.2958696,0.120428,0.07570253
4282,0.5149729,-0.9547686,0.6630417,-0.14806877,0.45882353,0.16,0.24948387,-0.64218146,0.18098079,0.06850309,-0.94,0.0147686,0.29781854,0.1480688,0.06850308
4283,0.5666253,-0.94927174,0.74044037,-0.17381509,0.46666667,0.16,0.26039514,-0.64000267,0.19847977,0.061915368,-0.93,0.01927174,0.28999733,0.17381507,0.06191537
4284,0.61844623,-0.94310623,0.815881,-0.1974348,0.4745098,0.16,0.27114126,-0.63760144,0.21523352,0.055907745,-0.92,0.02310623,0.28239856,0.19743477,0.05590774
4285,0.6702771,-0.936276,0.8889636,-0.21868645,0.48235294,0.16,0.28170756,-0.6349839,0.23126191,0.050445653,-0.92,0.016276,0.2850161,0.2186865,0.05044565
4286,0.72191954,-0.92878634,0.95923597,-0.23731641,0.49019608,0.16,0.29208186,-0.63215816,0.24659255,0.045489315,-0.91,0.01878634,0.27784184,0.23731643,0.04548931
4287,0.77313435,-0.92064756,1.0262016,-0.25306728,0.49803922,0.16,0.302253,-0.62912846,0.26125032,0.0410027,-0.9,0.02064756,0.27087154,0.25306725,0.04100268
4288,0.8236323,-0.91186935,1.0893079,-0.26567557,0.5058824,0.16,0.31221026,-0.62590134,0.2752667,0.036943547,-0.89,0.02186935,0.26409866,0.2656756,0.03694356
4289,0.8730749,-0.902469,1.1479603,-0.27488545,0.5137255,0.16,0.32194594,-0.6224813,0.2886725,0.03327344,-0.88,0.022469,0.2575187,0.2748854,0.03327344
4290,0.9210607,-0.8924661,1.2015055,-0.28044483,0.52156866,0.16,0.33145046,-0.6188726,0.30149883,0.029951636,-0.87,0.0224661,0.2511274,0.2804448,0.02995163
4291,0.96712214,-0.8818863,1.2492408,-0.28211865,0.5294118,0.16,0.34071815,-0.6150812,0.31377935,0.02693879,-0.86,0.0218863,0.2449188,0.28211866,0.0269388
4292,1.0107129,-0.87076,1.2904015,-0.27968857,0.5372549,0.16,0.34974226,-0.6111097,0.32554486,0.024197387,-0.85,0.02076,0.2388903,0.2796886,0.0241974
4293,1.0511994,-0.85912734,1.3241699,-0.2729704,0.54509807,0.16,0.3585179,-0.60696065,0.33682597,0.02169191,-0.84,0.01912734,0.23303935,0.2729705,0.02169193
4294,1.0878476,-0.8470349,1.3496608,-0.26181313,0.5529412,0.16,0.36703926,-0.6026385,0.34765282,0.019386452,-0.83,0.0170349,0.2273615,0.2618132,0.01938644
4295,1.1198028,-0.8345404,1.3659147,-0.24611184,0.56078434,0.16,0.37530038,-0.59814346,0.35805205,0.017248327,-0.82,0.0145404,0.22185654,0.2461119,0.01724833
4296,1.1460664,-0.82171184,1.3718739,-0.22580747,0.5686275,0.16,0.38329786,-0.59347993,0.36805156,0.015246306,-0.81,0.01171184,0.21652007,0.2258075,0.0152463
4297,1.1654712,-0.8086315,1.366372,-0.20090082,0.5764706,0.16,0.39102647,-0.588647,0.37767413,0.013352339,-0.8,0.0086315,0.211353,0.2009008,0.01335234
4298,1.1766429,-0.79539734,1.3480917,-0.17144883,0.58431375,0.16,0.39848042,-0.58364606,0.3869412,0.011539228,-0.79,0.00539734,0.20635394,0.1714488,0.01153922
4299,1.1779532,-0.7821267,1.3155259,-0.1375726,0.5921569,0.16,0.40565714,-0.5784789,0.39587474,0.009782395,-0.78,0.0021267,0.2015211,0.1375727,0.0097824
4300,1.1674716,-0.76895994,1.2669214,-0.09944977,0.6,0.16,0.4125501,-0.573146,0.40449154,0.008058545,-0.76,0.00895994,0.186854,0.0994498,0.00805856
4301,1.142898,-0.7560616,1.2002056,-0.05730761,0.60784316,0.16,0.41915372,-0.56764483,0.41280487,0.006348848,-0.75,0.0060616,0.18235517,0.0573076,0.00634885
4302,1.1015015,-0.74363166,1.1129183,-0.011416838,0.6156863,0.16,0.42546302,-0.561977,0.42082927,0.004633768,-0.74,0.00363166,0.178023,0.0114168,0.00463375
4303,1.0400698,-0.7319066,1.0021375,0.037932273,0.62352943,0.16,0.43147087,-0.5561406,0.4285732,0.002897691,-0.73,0.0019066,0.1738594,0.0379323,0.00289767
4304,0.95487785,-0.7211667,0.8644154,0.09046244,0.6313726,0.16,0.43717164,-0.5501359,0.43604624,0.001125385,-0.71,0.0111667,0.1598641,0.09046245,0.0011254
4305,0.8417568,-0.7117457,0.6958159,0.14594093,0.6392157,0.16,0.44255704,-0.5439592,0.44325152,-0.000694471,-0.7,0.0117457,0.1560408,0.1459409,0.00069448
4306,0.69627756,-0.7040301,0.49203026,0.2042473,0.64705884,0.16,0.44761905,-0.53761005,0.45019278,-0.002573724,-0.69,0.0140301,0.15238995,0.2042473,0.00257373
4307,0.5142086,-0.69846565,0.24878141,0.2654272,0.654902,0.16,0.4523491,-0.5310865,0.4568695,-0.004520411,-0.68,0.01846565,0.1489135,0.26542719,0.0045204
4308,0.29231682,-0.69554466,-0.037449613,0.32976645,0.6627451,0.16,0.45673794,-0.52438587,0.46328065,-0.0065427,-0.66,0.03554466,0.13561413,0.329766433,0.00654271
4309,0.029635457,-0.6957901,-0.36819306,0.39782852,0.67058825,0.16,0.46077552,-0.5175053,0.4694209,-0.008645393,-0.65,0.0457901,0.1324947,0.397828517,0.00864538
4310,-0.27080303,-0.6997121,-0.7412133,0.4704103,0.6784314,0.16,0.4644506,-0.5104426,0.4752837,-0.010833128,-0.64,0.0597121,0.1295574,0.47041027,0.0108331
4311,-0.60007024,-0.7077461,-1.148403,0.5483328,0.6862745,0.16,0.46775204,-0.5031936,0.48085982,-0.013107774,-0.62,0.0877461,0.1168064,0.54833276,0.01310778
4312,-0.941897,-0.72016567,-1.5738463,0.6319494,0.69411767,0.16,0.47066596,-0.4957564,0.48613784,-0.015471888,-0.61,0.11016567,0.1142436,0.6319493,0.01547188
4313,-1.2726887,-0.7369867,-1.992998,0.72030926,0.7019608,0.16,0.47317943,-0.48812586,0.4911034,-0.017923968,-0.59,0.1469867,0.10187414,0.7203093,0.01792397
4314,-1.563752,-0.75788695,-2.3735623,0.80981034,0.70980394,0.16,0.47527918,-0.48029917,0.4957408,-0.020461626,-0.58,0.17788695,0.09970083,0.8098103,0.02046162
4315,-1.7848377,-0.78216344,-2.6761153,0.8912777,0.7176471,0.16,0.4769471,-0.47227222,0.5000312,-0.023084082,-0.57,0.21216344,0.09772778,0.8912776,0.0230841
4316,-1.9040526,-0.8087178,-2.8453884,0.9413359,0.7254902,0.16,0.47816965,-0.464041,0.50395465,-0.025785018,-0.55,0.2587178,0.085959,0.9413358,0.025785
4317,-1.873951,-0.8359558,-2.7751436,0.90119255,0.73333335,0.16,0.47892705,-0.45560098,0.50748676,-0.028559718,-0.54,0.2959558,0.08439902,0.9011926,0.02855971
4318,-1.6005327,-0.8613649,-2.253658,0.6531255,0.7411765,0.16,0.47920418,-0.4469471,0.5106031,-0.03139888,-0.52,0.3413649,0.0730529,0.6531253,0.03139892
4319,-0.93560475,-0.8807481,-0.99458206,0.058977306,0.7490196,0.16,0.4789779,-0.4380747,0.51327384,-0.03429592,-0.51,0.3707481,0.0719253,0.05897731,0.03429594
4320,0.23314045,-0.88794976,1.1199237,-0.8867833,0.75686276,0.16,0.47822997,-0.4289794,0.5154701,-0.037240144,-0.49,0.39794976,0.0610206,0.88678325,0.03724013
4321,1.837805,-0.87633234,3.765574,-1.927769,0.7647059,0.16,0.47693953,-0.4196564,0.51715875,-0.040219247,-0.48,0.39633234,0.0603436,1.927769,0.04021922
4322,3.609788,-0.841548,6.2426944,-2.6329064,0.77254903,0.16,0.47508147,-0.4100992,0.51830184,-0.043220386,-0.46,0.381548,0.0499008,2.6329064,0.04322037
4323,5.20533,-0.7835143,7.8416405,-2.6363106,0.78039217,0.16,0.47263432,-0.40030283,0.5188621,-0.0462278,-0.45,0.3335143,0.04969717,2.6363105,0.04622778
4324,6.3391733,-0.70652395,8.189672,-1.8504989,0.7882353,0.16,0.4695718,-0.39026165,0.5187976,-0.049225762,-0.43,0.27652395,0.03973835,1.8504987,0.0492258
4325,6.8659906,-0.6178916,7.393099,-0.52710843,0.79607844,0.16,0.46586874,-0.37996984,0.5180638,-0.052195035,-0.42,0.1978916,0.04003016,0.5271084,0.05219506
4326,6.8065543,-0.52584964,5.913913,0.8926414,0.8039216,0.16,0.46149543,-0.36942065,0.5166111,-0.0551157,-0.4,0.12584964,0.03057935,0.8926413,0.05511567
4327,6.3087983,-0.4374861,4.280042,2.0287561,0.8117647,0.16,0.45642635,-0.35860956,0.51439065,-0.057964295,-0.39,0.0474861,0.03139044,2.0287563,0.0579643
4328,5.5664015,-0.35752743,2.8528478,2.7135537,0.81960785,0.16,0.4506299,-0.3475278,0.51134557,-0.060715664,-0.37,0.01247257,0.0224722,2.7135537,0.06071567
4329,4.746815,-0.2881959,1.7731308,2.9736843,0.827451,0.16,0.44407386,-0.3361709,0.50741893,-0.06334507,-0.35,0.0618041,0.0138291,2.9736842,0.06334507
4330,3.9596157,-0.22980696,1.0306442,2.9289715,0.8352941,0.16,0.43672904,-0.32453132,0.5025486,-0.06581955,-0.34,0.11019304,0.01546868,2.9289715,0.06581956
4331,3.259424,-0.1815471,0.552576,2.7068481,0.84313726,0.16,0.42855933,-0.31260252,0.4966684,-0.06810905,-0.32,0.1384529,0.00739748,2.706848,0.06810907
4332,2.6633265,-0.14211255,0.2594492,2.4038773,0.8509804,0.16,0.41953066,-0.30037618,0.48970732,-0.07017666,-0.31,0.16788745,0.00962382,2.4038773,0.07017666
4333,2.168029,-0.1101017,0.0872778,2.0807512,0.85882354,0.16,0.40960538,-0.28784668,0.48159268,-0.07198731,-0.29,0.1798983,0.00215332,2.0807512,0.0719873
4334,1.7615961,-0.084217966,-0.008992314,1.7705884,0.8666667,0.16,0.39874855,-0.27500606,0.4722455,-0.07349698,-0.28,0.195782034,0.00499394,1.770588414,0.07349695
4335,1.4298867,-0.063340545,-0.05896631,1.488853,0.8745098,0.16,0.38692153,-0.26184696,0.46158364,-0.07466212,-0.26,0.196659455,0.00184696,1.48885301,0.07466211
4336,1.1595703,-0.046535254,-0.08137725,1.2409476,0.88235295,0.16,0.37408373,-0.24836262,0.44952056,-0.07543683,-0.24,0.193464746,0.00836262,1.24094755,0.07543683
4337,0.93919116,-0.033038974,-0.087827444,1.0270187,0.8901961,0.16,0.36019555,-0.23454411,0.435963,-0.07576747,-0.23,0.196961026,0.00454411,1.027018604,0.07576745
4338,0.75931036,-0.022230923,-0.08541316,0.8447235,0.8980392,0.16,0.3452159,-0.2203839,0.4208151,-0.07559924,-0.21,0.187769077,0.0103839,0.84472352,0.0755992
4339,0.61231816,-0.013610184,-0.07842246,0.6907406,0.90588236,0.16,0.3291028,-0.2058744,0.40397614,-0.07487333,-0.2,0.186389816,0.0058744,0.69074062,0.07487334
4340,0.49212006,-0.006768107,-0.069414966,0.56153506,0.9137255,0.16,0.3118125,-0.19100817,0.3853421,-0.07352961,-0.18,0.173231893,0.01100817,0.561535026,0.0735296
4341,0.39383593,-0.00137347,-0.059881818,0.45371777,0.92156863,0.16,0.29330578,-0.17577715,0.36480272,-0.07149693,-0.16,0.15862653,0.01577715,0.453717748,0.07149694
4342,0.31353787,0.00284344,-0.050658274,0.36419612,0.92941177,0.16,0.2735357,-0.16017361,0.34224436,-0.06870867,-0.15,0.15284344,0.01017361,0.364196144,0.06870866
4343,0.24804705,0.006103814,-0.042179845,0.29022688,0.9372549,0.16,0.25246224,-0.14418848,0.31754637,-0.06508414,-0.13,0.136103814,0.01418848,0.290226895,0.06508413
4344,0.1947743,0.008589208,-0.034640323,0.22941463,0.94509804,0.16,0.23003997,-0.12781467,0.29058763,-0.060547665,-0.11,0.118589208,0.01781467,0.229414623,0.06054766
4345,0.15159746,0.010448933,-0.028090272,0.17968772,0.9529412,0.16,0.20622624,-0.11104353,0.26123995,-0.0550137,-0.1,0.110448933,0.01104353,0.179687732,0.05501371
4346,0.11676653,0.011804521,-0.022498678,0.13926521,0.9607843,0.16,0.18098013,-0.09386791,0.2293739,-0.04839378,-0.08,0.091804521,0.01386791,0.139265208,0.04839377
4347,0.088830054,0.012757003,-0.017791294,0.10662135,0.96862745,0.16,0.15425727,-0.07627918,0.19485387,-0.0405966,-0.07,0.082757003,0.00627918,0.106621348,0.0405966
4348,0.066582866,0.013389409,-0.013874459,0.08045732,0.9764706,0.16,0.12601978,-0.05827053,0.15754363,-0.031523857,-0.05,0.063389409,0.00827053,0.080457325,0.03152385
4349,0.049019724,0.013768554,-0.010648557,0.05966828,0.9843137,0.16,0.096226186,-0.039832667,0.117298566,-0.021072378,-0.03,0.043768554,0.009832667,0.059668281,0.02107238
4350,0.03530117,0.01395005,-0.008016699,0.04331787,0.99215686,0.16,0.064836785,-0.020959213,0.07397689,-0.009140108,-0.02,0.03395005,0.000959213,0.043317869,0.009140105
4351,0.024726098,0.013979614,-0.005889074,0.030615173,1,0.16,0.03181774,-0.001642302,0.027430521,0.00438722,0,0.013979614,0.001642302,0.030615172,0.004387219
4352,-0.044131592,0.003429234,0.10973519,-0.15386678,-1,0.17,-0.04118687,0.009995505,-0.046716347,0.005529476,0,0.003429234,0.009995505,0.153866782,0.005529477
4353,-0.04753113,0.016316116,0.086965255,-0.13449639,-0.99215686,0.17,-0.05986257,0.028980628,-0.091510415,0.031647846,0.02,0.003683884,0.008980628,0.134496385,0.031647845
4354,-0.050787725,0.03144163,0.04936018,-0.1001479,-0.9843137,0.17,-0.07758297,0.047538936,-0.13323998,0.05565702,0.03,0.00144163,0.017538936,0.100147905,0.05565701
4355,-0.053814795,0.04877466,-0.004636996,-0.0491778,-0.9764706,0.17,-0.09434626,0.06567024,-0.17198497,0.07763871,0.05,0.00122534,0.01567024,0.0491778,0.07763871
4356,-0.05653191,0.068226516,-0.0756275,0.019095592,-0.96862745,0.17,-0.11015281,0.08337687,-0.2078312,0.097678386,0.06,0.008226516,0.02337687,0.01909559,0.09767839
4357,-0.05887103,0.089653075,-0.16308837,0.104217336,-0.9607843,0.17,-0.12500726,0.10066132,-0.2408659,0.115858644,0.08,0.009653075,0.02066132,0.10421734,0.11585864
4358,-0.06078097,0.112863004,-0.26535046,0.2045695,-0.9529412,0.17,-0.13891464,0.11752619,-0.27117822,0.13226356,0.1,0.012863004,0.01752619,0.20456949,0.13226358
4359,-0.06223085,0.13762432,-0.37970456,0.3174737,-0.94509804,0.17,-0.15188353,0.13397382,-0.29885802,0.14697449,0.11,0.02762432,0.02397382,0.31747371,0.14697449
4360,-0.06321142,0.16367716,-0.5026519,0.43944046,-0.9372549,0.17,-0.16392505,0.15000711,-0.32399788,0.16007285,0.13,0.03367716,0.02000711,0.43944048,0.16007283
4361,-0.06373336,0.1907466,-0.63024133,0.566508,-0.92941177,0.17,-0.17505221,0.16562839,-0.34669045,0.17163824,0.14,0.0507466,0.02562839,0.56650797,0.17163824
4362,-0.063825,0.21855468,-0.75843036,0.69460535,-0.92156863,0.17,-0.18528175,0.18084167,-0.36703408,0.18175232,0.16,0.05855468,0.02084167,0.69460536,0.18175233
4363,-0.06352905,0.24683344,-0.8834332,0.81990415,-0.9137255,0.17,-0.19463186,0.19565003,-0.38512507,0.19049323,0.18,0.06683344,0.01565003,0.81990415,0.19049321
4364,-0.0628968,0.2753306,-1.001977,0.9390802,-0.90588236,0.17,-0.2031213,0.21005784,-0.40106323,0.19794193,0.19,0.0853306,0.02005784,0.9390802,0.19794193
4365,-0.061984524,0.30382085,-1.1114974,1.0495129,-0.8980392,0.17,-0.21077327,0.22406916,-0.4149489,0.20417562,0.21,0.09382085,0.01406916,1.049512876,0.20417563
4366,-0.060848903,0.33210927,-1.2102102,1.1493613,-0.8901961,0.17,-0.21761179,0.23768835,-0.4268813,0.20926954,0.22,0.11210927,0.01768835,1.149361297,0.20926951
4367,-0.059544247,0.36003178,-1.2970952,1.237551,-0.88235295,0.17,-0.22366151,0.25092036,-0.43696174,0.21330024,0.24,0.12003178,0.01092036,1.237550953,0.21330023
4368,-0.058119185,0.3874566,-1.3718244,1.3137052,-0.8745098,0.17,-0.22895034,0.26377088,-0.44529077,0.21634044,0.25,0.1374566,0.01377088,1.313705215,0.21634043
4369,-0.056616012,0.41428262,-1.4346383,1.3780222,-0.8666667,0.17,-0.23350513,0.27624416,-0.45196638,0.21846126,0.27,0.14428262,0.00624416,1.378022288,0.21846125
4370,-0.05506982,0.44043773,-1.4862156,1.4311458,-0.85882354,0.17,-0.23735417,0.2883467,-0.45708668,0.21973252,0.29,0.15043773,0.0016533,1.43114578,0.21973251
4371,-0.053507898,0.4658718,-1.5275167,1.4740088,-0.8509804,0.17,-0.24052788,0.30008364,-0.46074745,0.22021957,0.3,0.1658718,8.36E-05,1.474008802,0.22021957
4372,-0.051950615,0.4905591,-1.5596869,1.5077363,-0.84313726,0.17,-0.24305587,0.31146133,-0.4630435,0.21998763,0.32,0.1705591,0.00853867,1.507736285,0.21998763
4373,-0.050412115,0.51448786,-1.5839242,1.5335121,-0.8352941,0.17,-0.24496663,0.32248574,-0.4640647,0.21909806,0.33,0.18448786,0.00751426,1.533512085,0.21909807
4374,-0.048901033,0.5376627,-1.601418,1.5525169,-0.827451,0.17,-0.24629165,0.33316302,-0.46390083,0.21760917,0.35,0.1876627,0.01683698,1.552516967,0.21760918
