,du_normal,u_normal,dv_normal,f_star_normal,x,t,du_physics,u_physics,dv_physics,f_star_physics,u_actual,actual_normal,actual_physics,du_dv_normal,du_dv_physics
8329,0.08790089,-0.21069106,-0.7655884,0.8534893,0.07450981,0.32,-0.17244451,-0.47777474,-0.47549352,0.30304903,-0.89,0.67930894,0.41222526,0.85348929,0.30304901
8330,0.07116433,-0.23941569,-0.8646957,0.93586004,0.08235294,0.32,-0.17965043,-0.48548716,-0.4949918,0.31534138,-0.9,0.66058431,0.41451284,0.93586003,0.31534137
8331,0.054518018,-0.267957,-0.96111935,1.0156374,0.09019608,0.32,-0.18621202,-0.49340594,-0.51173323,0.32552126,-0.92,0.652043,0.42659406,1.015637368,0.32552121
8332,0.03799844,-0.29629356,-1.0545574,1.0925559,0.09803922,0.32,-0.19216451,-0.50148124,-0.5255442,0.33337975,-0.93,0.63370644,0.42851876,1.09255584,0.33337969
8333,0.021641482,-0.32440293,-1.144713,1.1663545,0.105882354,0.32,-0.19751626,-0.5096598,-0.53644115,0.33892485,-0.95,0.62559707,0.4403402,1.166354482,0.33892489
8334,0.005482664,-0.35226244,-1.2312987,1.2367814,0.11372549,0.32,-0.20226872,-0.5178915,-0.5445593,0.34229058,-0.95,0.59773756,0.4321085,1.236781364,0.34229058
8335,-0.010443094,-0.3798505,-1.3140428,1.3035997,0.12156863,0.32,-0.2064273,-0.52612996,-0.55012673,0.34369943,-0.96,0.5801495,0.43387004,1.303599706,0.34369943
8336,-0.026101835,-0.40714592,-1.3926866,1.3665848,0.12941177,0.32,-0.21000773,-0.5343345,-0.5534265,0.34341875,-0.97,0.56285408,0.4356655,1.366584765,0.34341877
8337,-0.04146117,-0.43412703,-1.4669864,1.4255253,0.13725491,0.32,-0.21302739,-0.54247063,-0.55473626,0.34170887,-0.98,0.54587297,0.43752937,1.42552523,0.34170887
8338,-0.056489307,-0.46077222,-1.5367104,1.480221,0.14509805,0.32,-0.21549878,-0.55051094,-0.5542809,0.33878213,-0.98,0.51922778,0.42948906,1.480221093,0.33878212
8339,-0.071157284,-0.48706222,-1.6016515,1.5304942,0.15294118,0.32,-0.21741146,-0.55843276,-0.55218506,0.33477357,-0.98,0.49293778,0.42156724,1.530494216,0.3347736
8340,-0.08543615,-0.5129753,-1.661611,1.5761749,0.16078432,0.32,-0.21871947,-0.56621647,-0.54843605,0.3297166,-0.99,0.4770247,0.42378353,1.57617485,0.32971658
8341,-0.09930001,-0.53849316,-1.7164186,1.6171186,0.16862746,0.32,-0.21932735,-0.57384384,-0.54287356,0.32354623,-0.99,0.45150684,0.41615616,1.61711859,0.32354621
8342,-0.11272466,-0.5635948,-1.7659128,1.6531881,0.1764706,0.32,-0.21909194,-0.5812967,-0.53521144,0.3161195,-0.99,0.4264052,0.4087033,1.65318814,0.3161195
8343,-0.12568776,-0.58826196,-1.8099602,1.6842725,0.18431373,0.32,-0.2178366,-0.58855283,-0.52510464,0.30726802,-0.99,0.40173804,0.40144717,1.68427244,0.30726804
8344,-0.13816947,-0.61247677,-1.8484484,1.7102789,0.19215687,0.32,-0.21537673,-0.5955879,-0.5122263,0.29684955,-0.99,0.37752323,0.3944121,1.71027893,0.29684957
8345,-0.15015192,-0.6362209,-1.881281,1.731129,0.2,0.32,-0.21155547,-0.60237336,-0.49635187,0.2847964,-0.99,0.3537791,0.38762664,1.73112908,0.2847964
8346,-0.16161953,-0.6594772,-1.9083858,1.7467662,0.20784314,0.32,-0.20627514,-0.60887945,-0.47742355,0.27114844,-0.99,0.3305228,0.38112055,1.74676627,0.27114841
8347,-0.17255929,-0.68222904,-1.9297124,1.7571532,0.21568628,0.32,-0.19951785,-0.6150762,-0.4555684,0.25605056,-0.99,0.30777096,0.3749238,1.75715311,0.25605055
8348,-0.18296006,-0.70446056,-1.9452317,1.7622716,0.22352941,0.32,-0.19135652,-0.6209351,-0.4311009,0.23974441,-0.98,0.27553944,0.3590649,1.76227164,0.23974438
8349,-0.19281307,-0.72615635,-1.9549383,1.7621253,0.23137255,0.32,-0.18193793,-0.6264327,-0.40446007,0.22252214,-0.98,0.25384365,0.3535673,1.76212523,0.22252214
8350,-0.20211199,-0.7473017,-1.9588428,1.7567308,0.23921569,0.32,-0.17146534,-0.63155067,-0.37615994,0.20469458,-0.98,0.2326983,0.34844933,1.75673081,0.2046946
8351,-0.2108526,-0.7678824,-1.9569836,1.746131,0.24705882,0.32,-0.16017058,-0.6362768,-0.34672764,0.18655705,-0.97,0.2021176,0.3337232,1.746131,0.18655706
8352,-0.21903215,-0.78788507,-1.9494121,1.7303799,0.25490198,0.32,-0.1482832,-0.64060545,-0.31664145,0.16835827,-0.97,0.18211493,0.32939455,1.73037995,0.16835825
8353,-0.22665074,-0.80729747,-1.93621,1.7095593,0.2627451,0.32,-0.13601506,-0.644536,-0.2863128,0.15029775,-0.97,0.16270253,0.325464,1.70955926,0.15029774
8354,-0.23371007,-0.8261086,-1.91747,1.6837599,0.27058825,0.32,-0.123545066,-0.6480722,-0.2560644,0.13251932,-0.96,0.1338914,0.3119278,1.68375993,0.132519334
8355,-0.24021313,-0.84430575,-1.8933058,1.6530926,0.2784314,0.32,-0.111012906,-0.6512215,-0.22613029,0.115117386,-0.96,0.11569425,0.3087785,1.65309267,0.115117384
8356,-0.24616551,-0.8618799,-1.8638488,1.6176833,0.28627452,0.32,-0.09852424,-0.65399325,-0.19667612,0.09815188,-0.95,0.0881201,0.29600675,1.61768329,0.09815188
8357,-0.2515733,-0.8788207,-1.8292468,1.5776734,0.29411766,0.32,-0.08615362,-0.656398,-0.1678099,0.081656285,-0.95,0.0711793,0.293602,1.5776735,0.08165628
8358,-0.256445,-0.8951207,-1.7896631,1.533218,0.3019608,0.32,-0.073952444,-0.6584471,-0.13960128,0.06564884,-0.94,0.0448793,0.2815529,1.5332181,0.065648836
8359,-0.2607896,-0.91077065,-1.7452756,1.484486,0.30980393,0.32,-0.061956603,-0.660152,-0.11209816,0.050141558,-0.93,0.01922935,0.269848,1.484486,0.050141557
8360,-0.2646179,-0.9257628,-1.6962724,1.4316545,0.31764707,0.32,-0.050191812,-0.6615238,-0.08533503,0.03514322,-0.93,0.0042372,0.2684762,1.4316545,0.035143218
8361,-0.26794112,-0.94009185,-1.6428576,1.3749164,0.3254902,0.32,-0.038678773,-0.66257393,-0.059343033,0.02066426,-0.92,0.02009185,0.25742607,1.37491648,0.02066426
8362,-0.27077225,-0.9537516,-1.5852423,1.31447,0.33333334,0.32,-0.027435586,-0.6633132,-0.03415213,0.006716547,-0.92,0.0337516,0.2566868,1.31447005,0.006716544
8363,-0.27312398,-0.96673673,-1.5236448,1.2505208,0.34117648,0.32,-0.016479172,-0.6637524,-0.009792207,-0.006686965,-0.91,0.05673673,0.2462476,1.25052082,0.006686965
8364,-0.2750105,-0.979043,-1.4582963,1.1832857,0.34901962,0.32,-0.005826032,-0.66390204,0.01370625,-0.019532282,-0.9,0.079043,0.23609796,1.1832858,0.019532282
8365,-0.2764461,-0.99066657,-1.3894291,1.112983,0.35686275,0.32,0.004507048,-0.663773,0.03631206,-0.03180501,-0.89,0.10066657,0.226227,1.112983,0.031805012
8366,-0.2774458,-1.0016043,-1.3172817,1.0398359,0.3647059,0.32,0.014504164,-0.6633756,0.05799632,-0.043492157,-0.89,0.1116043,0.2266244,1.0398359,0.043492156
8367,-0.2780247,-1.011854,-1.2420974,0.96407276,0.37254903,0.32,0.024150506,-0.66272044,0.07873367,-0.054583166,-0.88,0.131854,0.21727956,0.9640727,0.054583164
8368,-0.2781984,-1.0214133,-1.1641212,0.8859228,0.38039216,0.32,0.033432886,-0.6618182,0.09850374,-0.06507085,-0.87,0.1514133,0.2081818,0.8859228,0.065070854
8369,-0.27798268,-1.0302807,-1.0835997,0.80561703,0.3882353,0.32,0.04234052,-0.6606794,0.11729354,-0.07495302,-0.86,0.1702807,0.1993206,0.80561702,0.07495302
8370,-0.2773927,-1.0384563,-1.000781,0.72338843,0.39607844,0.32,0.050865985,-0.6593146,0.13509984,-0.08423386,-0.86,0.1784563,0.2006854,0.7233883,0.084233855
8371,-0.27644458,-1.0459393,-0.9159063,0.6394617,0.40392157,0.32,0.059007086,-0.657734,0.15193357,-0.09292648,-0.85,0.1959393,0.192266,0.63946172,0.092926484
8372,-0.27515367,-1.0527298,-0.8292233,0.5540696,0.4117647,0.32,0.066767134,-0.655948,0.16782036,-0.10105323,-0.84,0.2127298,0.184052,0.55406963,0.101053226
8373,-0.2735354,-1.0588285,-0.7409732,0.46743783,0.41960785,0.32,0.074156865,-0.6539662,0.18280411,-0.10864724,-0.83,0.2288285,0.1760338,0.4674378,0.108647245
8374,-0.271605,-1.0642375,-0.6513942,0.37978917,0.42745098,0.32,0.081194885,-0.65179765,0.19694729,-0.1157524,-0.82,0.2442375,0.16820235,0.3797892,0.115752405
8375,-0.2693776,-1.0689561,-0.5607216,0.291344,0.43529412,0.32,0.08790825,-0.6494509,0.2103308,-0.12242254,-0.81,0.2589561,0.1605491,0.291344,0.12242255
8376,-0.26686755,-1.0729879,-0.46918803,0.20232049,0.44313726,0.32,0.09433179,-0.6469333,0.22305106,-0.12871926,-0.8,0.2729879,0.1530667,0.20232048,0.12871927
8377,-0.2640895,-1.0763344,-0.37701935,0.112929836,0.4509804,0.32,0.10050727,-0.64425087,0.23521695,-0.13470969,-0.79,0.2863344,0.14574913,0.11292985,0.13470968
8378,-0.26105762,-1.0789984,-0.28443545,0.023377847,0.45882353,0.32,0.10648161,-0.6414086,0.2469442,-0.14046259,-0.79,0.2889984,0.1485914,0.02337783,0.14046259
8379,-0.2577848,-1.0809819,-0.19165206,-0.06613275,0.46666667,0.32,0.112305425,-0.6384102,0.2583518,-0.14604639,-0.78,0.3009819,0.1415898,0.06613274,0.146046375
8380,-0.2542851,-1.0822887,-0.09888512,-0.15539998,0.4745098,0.32,0.11802851,-0.6352574,0.26955116,-0.15152264,-0.77,0.3122887,0.1347426,0.15539998,0.15152265
8381,-0.2505708,-1.0829222,-0.006338153,-0.24423265,0.48235294,0.32,0.12369989,-0.6319507,0.28064626,-0.15694639,-0.76,0.3229222,0.1280493,0.244232647,0.15694637
8382,-0.24665506,-1.0828846,0.08578621,-0.33244127,0.49019608,0.32,0.12936239,-0.62848926,0.291723,-0.16236064,-0.75,0.3328846,0.12151074,0.33244127,0.16236061
8383,-0.24254902,-1.08218,0.17729416,-0.4198432,0.49803922,0.32,0.13505337,-0.62487113,0.30285057,-0.16779721,-0.74,0.34218,0.11512887,0.41984318,0.1677972
8384,-0.23826511,-1.0808127,0.26799363,-0.5062587,0.5058824,0.32,0.14080018,-0.6210932,0.3140737,-0.17327353,-0.73,0.3508127,0.1089068,0.50625874,0.17327352
8385,-0.23381448,-1.0787871,0.35770056,-0.59151506,0.5137255,0.32,0.14662167,-0.6171513,0.3254167,-0.17879504,-0.72,0.3587871,0.1028487,0.59151504,0.17879503
8386,-0.22920781,-1.0761054,0.4462323,-0.67544013,0.52156866,0.32,0.15252516,-0.6130415,0.3368786,-0.18435343,-0.71,0.3661054,0.0969585,0.67544011,0.18435344
8387,-0.2244562,-1.0727742,0.53341204,-0.7578683,0.5294118,0.32,0.15850857,-0.60875875,0.34843862,-0.18993007,-0.7,0.3727742,0.09124125,0.75786824,0.18993005
8388,-0.21956943,-1.0687969,0.6190704,-0.83863986,0.5372549,0.32,0.16455966,-0.6042985,0.3600564,-0.19549672,-0.69,0.3787969,0.0857015,0.83863983,0.19549674
8389,-0.21455775,-1.0641775,0.7030361,-0.9175939,0.54509807,0.32,0.1706585,-0.5996558,0.3716768,-0.2010183,-0.68,0.3841775,0.0803442,0.91759385,0.2010183
8390,-0.20943086,-1.0589215,0.7851493,-0.99458015,0.5529412,0.32,0.17677629,-0.59482676,0.3832309,-0.20645459,-0.67,0.3889215,0.07517324,0.99458016,0.20645461
8391,-0.2041986,-1.0530325,0.86524284,-1.0694414,0.56078434,0.32,0.1828796,-0.58980787,0.39464226,-0.21176267,-0.66,0.3930325,0.07019213,1.06944144,0.21176266
8392,-0.19886993,-1.0465173,0.94316715,-1.1420372,0.5686275,0.32,0.18893026,-0.5845959,0.40582952,-0.21689926,-0.65,0.3965173,0.0654041,1.14203708,0.21689926
8393,-0.19345406,-1.0393798,1.0187659,-1.21222,0.5764706,0.32,0.1948869,-0.5791888,0.4167082,-0.22182131,-0.63,0.4093798,0.0508112,1.21221996,0.2218213
8394,-0.18795955,-1.0316255,1.0918907,-1.2798502,0.58431375,0.32,0.20070815,-0.57358515,0.42719898,-0.22649083,-0.62,0.4116255,0.04641485,1.27985025,0.22649083
8395,-0.1823959,-1.02326,1.162392,-1.344788,0.5921569,0.32,0.20635164,-0.5677847,0.43722332,-0.23087168,-0.61,0.41326,0.0422153,1.3447879,0.23087168
8396,-0.1767716,-1.0142885,1.2301282,-1.4068998,0.6,0.32,0.21177748,-0.5617876,0.4467126,-0.23493512,-0.6,0.4142885,0.0382124,1.4068998,0.23493512
8397,-0.17109536,-1.0047178,1.2949584,-1.4660537,0.60784316,0.32,0.2169482,-0.55559474,0.4556061,-0.2386579,-0.59,0.4147178,0.03440526,1.46605376,0.2386579
8398,-0.16537571,-0.9945529,1.3567473,-1.522123,0.6156863,0.32,0.22183008,-0.5492079,0.46385327,-0.24202317,-0.58,0.4145529,0.0307921,1.52212301,0.24202319
8399,-0.15962133,-0.9838006,1.4153615,-1.5749829,0.62352943,0.32,0.22639304,-0.54263014,0.47141403,-0.24502099,-0.57,0.4138006,0.02736986,1.57498283,0.24502099
8400,-0.15384081,-0.9724673,1.4706702,-1.624511,0.6313726,0.32,0.230614,-0.5358637,0.47826394,-0.24764994,-0.56,0.4124673,0.0241363,1.62451101,0.24764994
8401,-0.14804298,-0.96055955,1.5225471,-1.67059,0.6392157,0.32,0.2344733,-0.5289117,0.4843857,-0.24991238,-0.55,0.41055955,0.0210883,1.67059008,0.2499124
8402,-0.14223662,-0.9480851,1.5708752,-1.7131118,0.64705884,0.32,0.23795778,-0.52177817,0.4897763,-0.25181854,-0.54,0.4080851,0.01822183,1.71311182,0.25181852
8403,-0.13643008,-0.935051,1.6155354,-1.7519654,0.654902,0.32,0.2410606,-0.5144663,0.49444473,-0.25338414,-0.53,0.405051,0.0155337,1.75196548,0.25338413
8404,-0.13063282,-0.92146474,1.6564176,-1.7870505,0.6627451,0.32,0.24377894,-0.5069793,0.49840656,-0.25462762,-0.51,0.41146474,0.0030207,1.78705042,0.25462762
8405,-0.124853104,-0.9073355,1.6934189,-1.818272,0.67058825,0.32,0.24611652,-0.4993207,0.50168824,-0.25557172,-0.5,0.4073355,0.0006793,1.818272004,0.25557172
8406,-0.11910028,-0.89267,1.7264378,-1.8455381,0.6784314,0.32,0.24808036,-0.4914937,0.5043217,-0.25624135,-0.49,0.40267,0.0014937,1.84553808,0.25624134
8407,-0.11338331,-0.8774788,1.7553858,-1.868769,0.6862745,0.32,0.24968112,-0.4835003,0.50634116,-0.25666007,-0.48,0.3974788,0.0035003,1.86876911,0.25666004
8408,-0.10771162,-0.86177087,1.7801803,-1.887892,0.69411767,0.32,0.25093317,-0.4753428,0.50778675,-0.25685358,-0.47,0.39177087,0.0053428,1.88789192,0.25685358
8409,-0.10209404,-0.8455567,1.8007482,-1.9028423,0.7019608,0.32,0.25185293,-0.46702212,0.5086986,-0.25684562,-0.46,0.3855567,0.00702212,1.90284224,0.25684567
8410,-0.09653974,-0.8288458,1.8170217,-1.9135615,0.70980394,0.32,0.25245783,-0.45853895,0.50911355,-0.25665575,-0.45,0.3788458,0.00853895,1.91356144,0.25665572
8411,-0.09105839,-0.81164825,1.828945,-1.9200034,0.7176471,0.32,0.25276402,-0.44989312,0.5090652,-0.2563012,-0.43,0.38164825,0.01989312,1.92000339,0.25630118
8412,-0.085659005,-0.79397637,1.8364751,-1.9221342,0.7254902,0.32,0.2527902,-0.4410836,0.5085854,-0.2557952,-0.42,0.37397637,0.0210836,1.922134105,0.2557952
8413,-0.08035079,-0.77584255,1.8395845,-1.9199352,0.73333335,0.32,0.25255072,-0.4321093,0.5076959,-0.2551452,-0.41,0.36584255,0.0221093,1.91993529,0.25514518
8414,-0.07514296,-0.7572584,1.8382485,-1.9133915,0.7411765,0.32,0.25205934,-0.4229675,0.5064138,-0.25435445,-0.4,0.3572584,0.0229675,1.91339146,0.25435446
8415,-0.0700448,-0.7382367,1.832461,-1.9025058,0.7490196,0.32,0.25132713,-0.41365498,0.50474733,-0.25342023,-0.39,0.3482367,0.02365498,1.9025058,0.2534202
8416,-0.06506529,-0.7187924,1.822234,-1.8872993,0.75686276,0.32,0.25036353,-0.4041674,0.502698,-0.25233448,-0.38,0.3387924,0.0241674,1.88729929,0.25233447
8417,-0.060212806,-0.69893795,1.8075852,-1.8677981,0.7647059,0.32,0.2491711,-0.39450175,0.50025433,-0.25108323,-0.36,0.33893795,0.03450175,1.867798006,0.25108323
8418,-0.05549627,-0.6786881,1.7885504,-1.8440466,0.77254903,0.32,0.2477523,-0.38465264,0.4973993,-0.249647,-0.35,0.3286881,0.03465264,1.84404667,0.249647
8419,-0.050923977,-0.6580589,1.7651858,-1.8161098,0.78039217,0.32,0.24610391,-0.3746142,0.4941041,-0.24800017,-0.34,0.3180589,0.0346142,1.816109777,0.24800019
8420,-0.04650404,-0.63706636,1.7375593,-1.7840633,0.7882353,0.32,0.24421984,-0.3643815,0.4903334,-0.24611357,-0.33,0.30706636,0.0343815,1.78406334,0.24611356
8421,-0.04224419,-0.61572427,1.7057474,-1.7479916,0.79607844,0.32,0.2420889,-0.35394943,0.48604143,-0.24395254,-0.32,0.29572427,0.03394943,1.74799159,0.24395253
8422,-0.038151473,-0.5940525,1.6698599,-1.7080114,0.8039216,0.32,0.23969744,-0.34331092,0.48117483,-0.24147739,-0.3,0.2940525,0.04331092,1.708011373,0.24147739
8423,-0.034232978,-0.57206565,1.6300033,-1.6642363,0.8117647,0.32,0.23702666,-0.33246148,0.47567227,-0.23864561,-0.29,0.28206565,0.04246148,1.664236278,0.23864561
8424,-0.03049512,-0.549783,1.5863153,-1.6168104,0.81960785,0.32,0.23405665,-0.32139495,0.46946862,-0.23541197,-0.28,0.269783,0.04139495,1.61681042,0.23541197
8425,-0.026943406,-0.5272221,1.5389388,-1.5658822,0.827451,0.32,0.23076308,-0.31010687,0.46249235,-0.23172927,-0.27,0.2572221,0.04010687,1.565882206,0.23172927
8426,-0.023583494,-0.50440174,1.4880381,-1.5116216,0.8352941,0.32,0.22711855,-0.29859242,0.4546674,-0.22754882,-0.26,0.24440174,0.03859242,1.511621594,0.22754885
8427,-0.020419978,-0.4813407,1.4337863,-1.4542062,0.84313726,0.32,0.22309344,-0.2868478,0.44591576,-0.22282232,-0.24,0.2413407,0.0468478,1.454206278,0.22282232
8428,-0.017456634,-0.4580568,1.37637,-1.3938266,0.8509804,0.32,0.21865922,-0.27486795,0.43615952,-0.21750031,-0.23,0.2280568,0.04486795,1.393826634,0.2175003
8429,-0.014696985,-0.4345712,1.3159941,-1.3306911,0.85882354,0.32,0.21378236,-0.26265305,0.42532235,-0.21153998,-0.22,0.2145712,0.04265305,1.330691085,0.21153999
8430,-0.012143874,-0.41090274,1.2528689,-1.2650127,0.8666667,0.32,0.20843147,-0.25020084,0.4133312,-0.20489974,-0.21,0.20090274,0.04020084,1.265012774,0.20489973
8431,-0.009798928,-0.38707125,1.1872177,-1.1970166,0.8745098,0.32,0.20257442,-0.23751074,0.40011728,-0.19754286,-0.2,0.18707125,0.03751074,1.197016628,0.19754286
8432,-0.007663576,-0.3630967,1.1192702,-1.1269338,0.88235295,0.32,0.19618066,-0.22458461,0.3856215,-0.18944083,-0.18,0.1830967,0.04458461,1.126933776,0.18944084
8433,-0.005738091,-0.33899903,1.0492663,-1.0550045,0.8901961,0.32,0.18921867,-0.21142334,0.3697896,-0.18057095,-0.17,0.16899903,0.04142334,1.055004391,0.18057093
8434,-0.004022365,-0.31479907,0.97745246,-0.9814748,0.8980392,0.32,0.18166311,-0.1980335,0.3525885,-0.1709254,-0.16,0.15479907,0.0380335,0.981474825,0.17092539
8435,-0.00251488,-0.2905147,0.90407056,-0.90658545,0.90588236,0.32,0.17348883,-0.18441871,0.3339892,-0.16050038,-0.15,0.1405147,0.03441871,0.90658544,0.16050037
8436,-0.001214731,-0.2661671,0.8293761,-0.83059084,0.9137255,0.32,0.16467677,-0.17058548,0.31398267,-0.1493059,-0.13,0.1361671,0.04058548,0.830590831,0.1493059
8437,-0.000118833,-0.24177645,0.7536242,-0.75374305,0.92156863,0.32,0.15520933,-0.15654385,0.29257745,-0.13736811,-0.12,0.12177645,0.03654385,0.753743033,0.13736812
8438,0.000775944,-0.21736065,0.677061,-0.6762851,0.92941177,0.32,0.14507613,-0.14230385,0.2698004,-0.12472427,-0.11,0.10736065,0.03230385,0.676285056,0.12472427
8439,0.001473364,-0.19294012,0.5999408,-0.5984674,0.9372549,0.32,0.13427195,-0.12787566,0.24569441,-0.11142247,-0.1,0.09294012,0.02787566,0.598467436,0.11142246
8440,0.001977715,-0.16853273,0.52250725,-0.5205295,0.94509804,0.32,0.12279614,-0.113274254,0.22032522,-0.097529076,-0.09,0.07853273,0.023274254,0.520529535,0.09752908
8441,0.002294342,-0.14415811,0.44500467,-0.44271034,0.9529412,0.32,0.11065718,-0.098513655,0.19377644,-0.08311927,-0.07,0.07415811,0.028513655,0.442710328,0.08311926
8442,0.002428618,-0.11983373,0.36766648,-0.36523786,0.9607843,0.32,0.09786527,-0.08360848,0.16614598,-0.06828072,-0.06,0.05983373,0.02360848,0.365237862,0.06828071
8443,0.00238697,-0.09557777,0.2907218,-0.28833485,0.96862745,0.32,0.08444198,-0.06857801,0.1375573,-0.05311531,-0.05,0.04557777,0.01857801,0.28833483,0.05311532
8444,0.00217581,-0.07140549,0.21438281,-0.212207,0.9764706,0.32,0.07041209,-0.05343862,0.10813994,-0.037727844,-0.04,0.03140549,0.01343862,0.212207,0.03772785
8445,0.001802273,-0.047334954,0.1388624,-0.13706014,0.9843137,0.32,0.055804342,-0.03820792,0.07803759,-0.022233244,-0.02,0.027334954,0.01820792,0.137060127,0.022233248
8446,0.001273462,-0.023381226,0.06435509,-0.06308163,0.99215686,0.32,0.040659163,-0.022907093,0.04740926,-0.006750096,-0.01,0.013381226,0.012907093,0.063081628,0.006750097
8447,0.000597552,0.000439227,-0.008950334,0.009547886,1,0.32,0.025018295,-0.007556155,0.016418198,0.008600097,0,0.000439227,0.007556155,0.009547886,0.008600097
8448,-0.002695966,-0.00023666,0.0051192,-0.007815166,-1,0.33,-0.024510844,0.007923454,-0.017144416,-0.007366428,0,0.00023666,0.007923454,0.007815166,0.007366428
8449,0.000139439,0.025229886,-0.0784026,0.07854204,-0.99215686,0.33,-0.039112143,0.022990137,-0.04719162,0.008079477,0.01,0.015229886,0.012990137,0.078542039,0.008079477
8450,0.003119069,0.05076687,-0.16259089,0.16570996,-0.9843137,0.33,-0.053300954,0.037999302,-0.07681459,0.023513636,0.02,0.03076687,0.017999302,0.165709959,0.023513636
8451,0.00624485,0.07636064,-0.24725996,0.2535048,-0.9764706,0.33,-0.06700269,0.052922785,-0.10582231,0.038819615,0.04,0.03636064,0.012922785,0.25350481,0.03881962
8452,0.009517446,0.10199447,-0.3322067,0.34172416,-0.96862745,0.33,-0.080156095,0.06774254,-0.13405098,0.053894885,0.05,0.05199447,0.01774254,0.341724146,0.053894885
8453,0.012938513,0.1276545,-0.41723078,0.43016928,-0.9607843,0.33,-0.09270471,0.082435295,-0.16133595,0.068631224,0.06,0.0676545,0.022435295,0.430169293,0.06863124
8454,0.01650847,0.1533254,-0.50212175,0.5186302,-0.9529412,0.33,-0.10459441,0.096980944,-0.18753025,0.08293584,0.07,0.0833254,0.026980944,0.51863022,0.08293584
8455,0.020227376,0.17899092,-0.586661,0.60688835,-0.94509804,0.33,-0.11578039,0.11135776,-0.21249841,0.09671802,0.08,0.09899092,0.03135776,0.606888376,0.09671802
8456,0.02409599,0.20463364,-0.6706217,0.6947177,-0.9372549,0.33,-0.12622637,0.12554933,-0.23612846,0.10990209,0.1,0.10463364,0.02554933,0.69471769,0.10990209
8457,0.028113432,0.23023926,-0.7537852,0.7818986,-0.92941177,0.33,-0.13590102,0.13953663,-0.25832063,0.12241961,0.11,0.12023926,0.02953663,0.781898632,0.12241961
8458,0.032279618,0.25578868,-0.8359142,0.8681938,-0.92156863,0.33,-0.14478467,0.15330465,-0.27899832,0.13421366,0.12,0.13578868,0.03330465,0.868193818,0.13421365
8459,0.036593426,0.28126508,-0.916779,0.9533724,-0.9137255,0.33,-0.15286152,0.16683693,-0.2981011,0.14523959,0.13,0.15126508,0.03683693,0.953372426,0.14523958
8460,0.04105318,0.30665225,-0.9961512,1.0372044,-0.90588236,0.33,-0.16012914,0.18012343,-0.3155929,0.15546377,0.14,0.16665225,0.04012343,1.03720438,0.15546376
